	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1085	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Neonectria	s__faginata
ASV_1086	NA	NA	NA	NA	NA	NA	NA
ASV_1087	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Fomitopsidaceae	g__Postia	s__caesiosimulans
ASV_1088	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Thelephorales	f__Thelephoraceae	g__Tomentella	NA
ASV_1089	NA	NA	NA	NA	NA	NA	NA
ASV_1090	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cuniculitremaceae	NA	NA
ASV_1091	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Lecanoraceae	g__Lecanora	NA
ASV_1092	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Ogataea	s__paradorogensis
ASV_1093	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	NA	NA	NA
ASV_1094	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Neocucurbitaria	NA
ASV_1095	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	s__inositophila
ASV_1096	k__Fungi	p__Basidiomycota	c__Spiculogloeomycetes	NA	NA	NA	NA
ASV_1097	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Thyridariaceae	NA	NA
ASV_1098	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1099	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Neocucurbitaria	NA
ASV_1100	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASV_1101	NA	NA	NA	NA	NA	NA	NA
ASV_1102	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Coniothyriaceae	NA	NA
ASV_1103	NA	NA	NA	NA	NA	NA	NA
ASV_1104	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Verrucariales	f__Verrucariaceae	NA	NA
ASV_1105	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1106	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1107	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	s__cohaerens
ASV_1108	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	NA	NA	NA
ASV_1109	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Phaeomoniellales	NA	NA	NA
ASV_1110	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Coniothyriaceae	NA	NA
ASV_1111	NA	NA	NA	NA	NA	NA	NA
ASV_1112	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Sirobasidiaceae	NA	NA
ASV_1113	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Schizophyllaceae	g__Schizophyllum	s__commune
ASV_1114	k__Fungi	p__Ascomycota	c__Leotiomycetes	NA	NA	NA	NA
ASV_1115	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Botryosphaeriales	f__Botryosphaeriaceae	g__Diplodia	s__scrobiculata
ASV_1116	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASV_1117	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_1118	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Septobasidiales	f__Septobasidiaceae	g__Septobasidium	s__wilsonianum
ASV_1119	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	NA	NA
ASV_1120	NA	NA	NA	NA	NA	NA	NA
ASV_1121	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Occultibambusaceae	g__Brunneofusispora	s__sinensis
ASV_1122	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	NA	NA
ASV_1123	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_1124	k__Viridiplantae	NA	NA	NA	NA	NA	NA
ASV_1125	k__Viridiplantae	NA	NA	NA	NA	NA	NA
ASV_1126	NA	NA	NA	NA	NA	NA	NA
ASV_1127	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Tremellaceae	g__Tremella	s__griseola
ASV_1128	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	NA	NA	NA
ASV_1129	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	NA	NA	NA
ASV_1130	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Myriangiales	f__Myriangiaceae	g__Myriangium	s__duriaei
ASV_1131	k__Viridiplantae	NA	NA	NA	NA	NA	NA
ASV_1132	NA	NA	NA	NA	NA	NA	NA
ASV_1133	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Ramalinaceae	NA	NA
ASV_1134	k__unidentified	NA	NA	NA	NA	NA	k__unidentified
ASV_1135	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1136	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_1137	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	NA	NA	NA
ASV_1138	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	g__Physcia	s__millegrana
ASV_1139	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Micareaceae	g__Micarea	s__micrococca
ASV_1140	NA	NA	NA	NA	NA	NA	NA
ASV_1141	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Lecanoraceae	NA	NA
ASV_1142	NA	NA	NA	NA	NA	NA	NA
ASV_1143	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_1144	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	NA	NA	NA
ASV_1145	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASV_1146	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Microbotryomycetes_fam_Incertae_sedis	g__Colacogloea	NA
ASV_1147	k__Fungi	p__Ascomycota	c__Lecanoromycetes	NA	NA	NA	NA
ASV_1148	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Veronaea	NA
ASV_1149	NA	NA	NA	NA	NA	NA	NA
ASV_1150	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Schizoporaceae	g__Xylodon	s__asperus
ASV_1151	k__Fungi	p__Ascomycota	c__Eurotiomycetes	NA	NA	NA	NA
ASV_1152	NA	NA	NA	NA	NA	NA	NA
ASV_1153	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Sympoventuriaceae	g__Troposporella	s__monospora
ASV_1154	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Pholiota	s__lenta
ASV_1155	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fagales	f__Fagaceae	g__Fagus	NA
ASV_1156	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Calycina	NA
ASV_1157	NA	NA	NA	NA	NA	NA	NA
ASV_1158	NA	NA	NA	NA	NA	NA	NA
ASV_1159	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lentitheciaceae	g__Murilentithecium	NA
ASV_1160	NA	NA	NA	NA	NA	NA	NA
ASV_1161	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremataceae	g__Rhynchogastrema	s__visegradensis
ASV_1162	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Apodus	NA
ASV_1163	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_1164	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Neocucurbitaria	NA
ASV_1165	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Cyphellophoraceae	g__Cyphellophora	NA
ASV_1166	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Aureobasidiaceae	g__Aureobasidium	NA
ASV_1167	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Pleurotaceae	g__Hohenbuehelia	s__unguicularis
ASV_1168	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Thyridariaceae	NA	NA
ASV_1169	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Kriegeriales	f__Kriegeriaceae	g__Phenoliferia	s__psychrophila
ASV_1170	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliales_fam_Incertae_sedis	g__Lecophagus	NA
ASV_1171	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Trichopeziza	s__mollissima
ASV_1172	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Gibellulopsis	s__nigrescens
ASV_1173	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_1174	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Sympoventuriaceae	g__Ochroconis	s__tshawytschae
ASV_1175	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Lachnocladiaceae	g__Vararia	s__investiens
ASV_1176	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1177	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	NA	NA
ASV_1178	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Micareaceae	g__Micarea	s__czarnotae
ASV_1179	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_1180	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Hymenoscyphus	NA
ASV_1181	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Ophiocordycipitaceae	g__Haptocillium	s__balanoides
ASV_1182	k__Fungi	p__Ascomycota	c__Eurotiomycetes	NA	NA	NA	NA
ASV_1183	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	NA	NA	NA
ASV_1184	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	NA	NA	NA	NA
ASV_1185	NA	NA	NA	NA	NA	NA	NA
ASV_1186	NA	NA	NA	NA	NA	NA	NA
ASV_1187	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Cyphellophoraceae	g__Cyphellophora	NA
ASV_1188	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_1189	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Neocucurbitaria	NA
ASV_1190	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Neocucurbitaria	s__vachelliae
ASV_1191	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Neocucurbitaria	NA
ASV_1192	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiaceae	g__Erythrobasidium	s__hasegawianum
ASV_1193	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Ostropales	f__Gyalectaceae	g__Gyalecta	NA
ASV_1194	NA	NA	NA	NA	NA	NA	NA
ASV_1195	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	g__Cordyceps	s__militaris
ASV_1196	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Phaeomoniellales	f__Phaeomoniellaceae	NA	NA
ASV_1197	NA	NA	NA	NA	NA	NA	NA
ASV_1198	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Teichosporaceae	g__Teichospora	s__kingiae
ASV_1199	NA	NA	NA	NA	NA	NA	NA
ASV_1200	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Serpulaceae	g__Serpula	s__himantioides
ASV_1201	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Dacampiaceae	g__Eopyrenula	s__leucoplaca
ASV_1202	NA	NA	NA	NA	NA	NA	NA
ASV_1203	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Pisorisporiales	f__Pisorisporiaceae	g__Achroceratosphaeria	s__potamia
ASV_1204	k__Fungi	p__Rozellomycota	NA	NA	NA	NA	NA
ASV_1205	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Stachybotrys	NA
ASV_1206	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Amphisphaeriaceae	g__Monochaetia	s__junipericola
ASV_1207	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Epibryaceae	g__Epibryon	s__interlamellare
ASV_1208	NA	NA	NA	NA	NA	NA	NA
ASV_1209	NA	NA	NA	NA	NA	NA	NA
ASV_1210	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Orbilia	s__euonymi
ASV_1211	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Cryphonectriaceae	NA	NA
ASV_1212	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideomycetidae_ord_Incertae_sedis	f__Pseudoperisporiaceae	g__Eudimeriolum	s__septentrionale
ASV_1213	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	NA	NA
ASV_1214	NA	NA	NA	NA	NA	NA	NA
ASV_1215	NA	NA	NA	NA	NA	NA	NA
ASV_1216	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Ophiocordycipitaceae	g__Ophiocordyceps	s__sessilis
ASV_1217	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Teratosphaeriaceae	g__Devriesia	NA
ASV_1218	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1219	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Schizoporaceae	g__Hastodontia	NA
ASV_1220	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASV_1221	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Orbilia	s__aprilis
ASV_1222	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1223	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Orbilia	NA
ASV_1224	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliales_fam_Incertae_sedis	g__Lecophagus	NA
ASV_1225	NA	NA	NA	NA	NA	NA	NA
ASV_1226	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Trechisporales_fam_Incertae_sedis	g__Sistotremastrum	s__suecicum
ASV_1227	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	NA	NA
ASV_1228	k__Fungi	p__Ascomycota	c__Arthoniomycetes	o__Arthoniales	f__Opegraphaceae	g__Opegrapha	s__vermicellifera
ASV_1229	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	NA	NA
ASV_1230	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__charticola
ASV_1231	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__castellanii
ASV_1232	k__unidentified	NA	NA	NA	NA	NA	k__unidentified
ASV_1233	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	NA	NA	NA	NA
ASV_1234	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Retiarius	NA
ASV_1235	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	NA	NA	NA
ASV_1236	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_1237	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Tremellales_fam_Incertae_sedis	g__Cuniculitrema	s__polymorpha
ASV_1238	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Capronia	s__semi-immersa
ASV_1239	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	NA
ASV_1240	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__scaurus
ASV_1241	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Meruliaceae	g__Scopuloides	s__hydnoides
ASV_1242	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	NA	NA
ASV_1243	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__ruber
ASV_1244	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASV_1245	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Phaeomoniellales	f__Phaeomoniellaceae	NA	NA
ASV_1246	k__Viridiplantae	NA	NA	NA	NA	NA	NA
ASV_1247	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	NA	NA	NA	NA
ASV_1248	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__sideris
ASV_1249	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA
ASV_1250	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Septobasidiales	f__Septobasidiaceae	NA	NA
ASV_1251	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1252	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Lecanoraceae	g__Lecanora	s__sulphurea
ASV_1253	NA	NA	NA	NA	NA	NA	NA
ASV_1254	NA	NA	NA	NA	NA	NA	NA
ASV_1255	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
ASV_1256	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricomycetes_ord_Incertae_sedis	f__Agaricomycetes_fam_Incertae_sedis	g__Dendrothele	s__griseocana
ASV_1257	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Powellomycetaceae	g__Powellomyces	NA
ASV_1258	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_1259	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Pholiota	s__abieticola
ASV_1260	NA	NA	NA	NA	NA	NA	NA
ASV_1261	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Microbotryomycetes_fam_Incertae_sedis	g__Colacogloea	NA
ASV_1262	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASV_1263	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Bisporella	s__subpallida
ASV_1264	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1265	k__Fungi	p__Ascomycota	c__Orbiliomycetes	NA	NA	NA	NA
ASV_1266	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	NA
ASV_1267	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	NA	NA
ASV_1268	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Pluteaceae	g__Pluteus	s__longistriatus
ASV_1269	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Catillariaceae	g__Catillaria	s__nigroclavata
ASV_1270	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Ramalinaceae	g__Lecania	s__furfuracea
ASV_1271	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothioraceae	g__Perusta	s__inaequalis
ASV_1272	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Rhodosporidiobolus	s__colostri
ASV_1273	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporales_fam_Incertae_sedis	g__Neohendersonia	s__kickxii
ASV_1274	NA	NA	NA	NA	NA	NA	NA
ASV_1275	k__Fungi	p__Ascomycota	c__Eurotiomycetes	NA	NA	NA	NA
ASV_1276	NA	NA	NA	NA	NA	NA	NA
ASV_1277	NA	NA	NA	NA	NA	NA	NA
ASV_1278	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Exobasidiales	f__Exobasidiaceae	g__Exobasidium	s__yoshinagae
ASV_1279	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1280	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1281	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Hypoxylon	s__macrocarpum
ASV_1282	NA	NA	NA	NA	NA	NA	NA
ASV_1283	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_1284	k__Fungi	p__Basidiomycota	c__Atractiellomycetes	o__Atractiellales	f__Phleogenaceae	g__Phleogena	s__faginea
ASV_1285	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Sympoventuriaceae	g__Ochroconis	NA
ASV_1286	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Fomitopsidaceae	g__Postia	s__sericeomollis
ASV_1287	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Thyridariaceae	NA	NA
ASV_1288	NA	NA	NA	NA	NA	NA	NA
ASV_1289	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Trichosphaeriales	f__Trichosphaeriaceae	g__Nigrospora	NA
ASV_1290	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_1291	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Tubeufiales	f__Tubeufiaceae	NA	NA
ASV_1292	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	s__micaceus
ASV_1293	NA	NA	NA	NA	NA	NA	NA
ASV_1294	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1295	NA	NA	NA	NA	NA	NA	NA
ASV_1296	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Thyridariaceae	NA	NA
ASV_1297	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__phrygianus
ASV_1298	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__mallochii
ASV_1299	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Hyaloriaceae	g__Protomerulius	NA
ASV_1300	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Retiarius	NA
ASV_1301	k__Fungi	p__Basidiomycota	c__Tremellomycetes	NA	NA	NA	NA
ASV_1302	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	NA	NA	NA
ASV_1303	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__trigonospora
ASV_1304	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1305	NA	NA	NA	NA	NA	NA	NA
ASV_1306	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1307	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Hypholoma	s__fasciculare
ASV_1308	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASV_1309	NA	NA	NA	NA	NA	NA	NA
ASV_1310	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
ASV_1311	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASV_1312	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1313	NA	NA	NA	NA	NA	NA	NA
ASV_1314	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Togniniales	f__Togniniaceae	g__Phaeoacremonium	NA
ASV_1315	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_1316	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	NA
ASV_1317	NA	NA	NA	NA	NA	NA	NA
ASV_1318	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	g__Pyrigemmula	s__aurantiaca
ASV_1319	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Ostropales	f__Stictidaceae	g__Absconditella	s__rubra
ASV_1320	NA	NA	NA	NA	NA	NA	NA
ASV_1321	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	NA	NA	NA
ASV_1322	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_1323	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1324	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Botryosphaeriales	NA	NA	NA
ASV_1325	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Fagales	f__Fagaceae	g__Fagus	NA
ASV_1326	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	NA	NA
ASV_1327	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Ceratocystidaceae	g__Ceratocystis	s__grandicarpa
ASV_1328	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Thyridariaceae	NA	NA
ASV_1329	NA	NA	NA	NA	NA	NA	NA
ASV_1330	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Polyporaceae	g__Trametes	s__versicolor
ASV_1331	NA	NA	NA	NA	NA	NA	NA
ASV_1332	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_1333	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Entolomataceae	g__Entoloma	s__conferendum
